Id,gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,decision
x4769d,male,29,Dutch,Football,49,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x7803f,male,22,Dutch,Running,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x4685d,female,23,Dutch,Chess,61,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,A,FALSE
x3063g,female,24,Dutch,Swimming,63,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,A,TRUE
x1417d,male,27,Dutch,Football,51,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,A,FALSE
x2131b,female,28,Dutch,Rugby,63,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x8628g,male,26,German,Football,58,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,A,TRUE
x9175d,male,26,Dutch,Rugby,63,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,A,TRUE
x4221b,female,26,Dutch,Football,61,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,A,TRUE
x4525b,female,32,Dutch,Cricket,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,FALSE
x3690e,male,23,Belgian,Swimming,58,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,FALSE
x1509d,male,26,German,Rugby,58,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,A,FALSE
x1473b,female,25,Dutch,Running,62,FALSE,FALSE,FALSE,TRUE,1,TRUE,bachelor,A,FALSE
x5766b,male,30,Dutch,Cricket,58,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x7950g,female,28,Dutch,Football,56,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,A,TRUE
x4819g,male,27,Dutch,Football,56,FALSE,FALSE,TRUE,FALSE,2,FALSE,master,A,TRUE
x5025f,male,22,Dutch,Running,70,TRUE,TRUE,FALSE,TRUE,2,TRUE,bachelor,A,FALSE
x5958c,female,25,Dutch,Chess,61,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,TRUE
x2198e,male,28,Dutch,Tennis,64,FALSE,FALSE,FALSE,FALSE,2,TRUE,master,A,TRUE
x2739c,female,27,Dutch,Running,69,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,A,FALSE
x3793b,female,26,Belgian,Swimming,61,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,A,TRUE
x3999b,female,26,Dutch,Chess,69,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,A,FALSE
x8538b,male,28,Dutch,Football,59,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,A,TRUE
x7819g,male,30,Dutch,Rugby,54,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,A,FALSE
x5958e,female,26,German,Swimming,73,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,A,TRUE
x4894c,female,24,Dutch,Tennis,65,FALSE,FALSE,FALSE,FALSE,2,TRUE,master,A,TRUE
x1877c,male,25,Dutch,Swimming,55,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,A,TRUE
x6768a,male,22,Dutch,Chess,65,FALSE,FALSE,FALSE,FALSE,0,TRUE,bachelor,A,FALSE
x9081a,male,22,Dutch,Football,61,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,FALSE
x3538b,male,27,Belgian,Tennis,74,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,A,FALSE
x6687a,female,28,Dutch,Rugby,57,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,A,FALSE
x4090a,male,29,Dutch,Football,52,TRUE,FALSE,TRUE,FALSE,2,FALSE,master,A,FALSE
x5909g,male,30,Dutch,Football,57,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,A,TRUE
x3898a,male,30,Dutch,Football,59,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,A,TRUE
x1523g,female,24,Dutch,Running,72,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,FALSE
x5416c,male,29,Dutch,Golf,55,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,A,FALSE
x4067g,male,27,Dutch,Golf,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,TRUE
x6544b,male,24,Dutch,Cricket,69,TRUE,FALSE,FALSE,TRUE,2,TRUE,bachelor,A,FALSE
x4408f,female,30,Dutch,Football,56,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,A,TRUE
x2662b,female,26,Dutch,Swimming,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x1300f,female,30,Belgian,Rugby,59,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,A,TRUE
x8129b,female,21,Dutch,Chess,70,FALSE,FALSE,FALSE,FALSE,0,TRUE,master,A,FALSE
x2499g,female,27,Dutch,Tennis,63,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,FALSE
x6657a,male,25,German,Football,63,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,A,TRUE
x6443g,female,21,German,Swimming,65,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,A,TRUE
x3335f,female,22,Dutch,Running,65,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,A,FALSE
x3845a,male,25,Belgian,Rugby,54,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,FALSE
x8765c,female,22,Dutch,Football,64,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x2376b,male,27,Dutch,Golf,75,TRUE,TRUE,FALSE,FALSE,2,TRUE,master,A,TRUE
x2856e,male,22,Dutch,Tennis,66,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,TRUE
x9271d,male,26,Dutch,Running,64,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,A,TRUE
x5968g,female,23,Dutch,Swimming,65,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,A,TRUE
x7378a,male,27,Belgian,Cricket,52,FALSE,FALSE,TRUE,FALSE,1,FALSE,bachelor,A,FALSE
x3950e,male,22,Dutch,Golf,69,FALSE,TRUE,FALSE,TRUE,2,TRUE,master,A,TRUE
x4246e,male,30,Dutch,Rugby,51,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,A,FALSE
x3340a,male,22,Dutch,Swimming,64,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,TRUE
x9058g,female,27,Dutch,Football,64,FALSE,FALSE,FALSE,TRUE,2,TRUE,master,A,TRUE
x7870e,female,27,German,Running,64,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,A,FALSE
x7527b,male,30,Belgian,Rugby,58,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x7225c,female,29,Dutch,Golf,63,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,A,TRUE
x5441g,male,24,Dutch,Tennis,49,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,FALSE
x1958e,female,26,German,Chess,63,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,FALSE
x7424b,female,21,Dutch,Chess,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,TRUE
x6830c,male,24,Belgian,Football,65,TRUE,FALSE,TRUE,FALSE,2,FALSE,master,A,TRUE
x8856g,male,26,Dutch,Football,57,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,TRUE
x3001f,female,28,German,Swimming,72,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,A,TRUE
x9371g,female,26,Dutch,Football,66,FALSE,TRUE,FALSE,TRUE,1,TRUE,bachelor,A,FALSE
x9487g,male,28,Dutch,Rugby,66,FALSE,TRUE,TRUE,FALSE,1,FALSE,master,A,TRUE
x3848c,female,22,Dutch,Running,57,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x9976d,male,22,Dutch,Golf,63,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x9774b,male,30,Belgian,Football,54,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x2584c,male,22,Dutch,Chess,65,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,A,FALSE
x6590a,male,25,Dutch,Rugby,53,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,A,FALSE
x6517g,female,24,Dutch,Rugby,55,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,FALSE
x2409b,male,25,Dutch,Tennis,61,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x6033a,female,27,Dutch,Swimming,59,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,A,TRUE
x3421b,female,24,Dutch,Tennis,60,FALSE,FALSE,FALSE,TRUE,1,FALSE,bachelor,A,FALSE
x7940a,male,31,Dutch,Cricket,67,FALSE,FALSE,TRUE,FALSE,0,TRUE,phd,A,FALSE
x2110f,male,26,Dutch,Tennis,49,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,FALSE
x4492e,female,21,Dutch,Chess,66,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,A,FALSE
x6868e,female,25,Dutch,Golf,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x5018f,male,26,German,Football,64,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x6682g,female,28,Dutch,Running,67,TRUE,FALSE,FALSE,FALSE,2,TRUE,bachelor,A,FALSE
x9986f,female,27,German,Tennis,66,FALSE,FALSE,TRUE,TRUE,2,FALSE,master,A,TRUE
x2479e,female,28,Dutch,Swimming,64,FALSE,FALSE,FALSE,FALSE,0,TRUE,master,A,FALSE
x3108g,female,22,Dutch,Swimming,71,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,FALSE
x1276e,male,22,Dutch,Tennis,68,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,A,FALSE
x1399f,male,27,German,Tennis,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x3888b,male,26,Dutch,Football,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,FALSE
x7310d,male,26,Dutch,Rugby,49,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,FALSE
x1555e,female,28,Dutch,Tennis,64,TRUE,FALSE,FALSE,FALSE,2,TRUE,bachelor,A,TRUE
x3940a,male,24,German,Football,57,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x7645b,female,26,Dutch,Tennis,63,TRUE,FALSE,TRUE,TRUE,2,FALSE,master,A,TRUE
x2126e,female,31,Belgian,Cricket,68,FALSE,TRUE,TRUE,FALSE,1,TRUE,phd,A,FALSE
x2316f,female,30,Dutch,Rugby,67,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,A,FALSE
x4030c,female,22,Dutch,Golf,69,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,A,FALSE
x1331d,other,26,Dutch,Swimming,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,TRUE
x3151d,male,26,Dutch,Football,56,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,A,TRUE
x8195a,male,27,Dutch,Football,53,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x9180f,female,23,Belgian,Chess,61,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,A,TRUE
x1770g,male,30,Dutch,Swimming,49,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x7456d,male,25,German,Football,52,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,A,FALSE
x8415b,male,26,German,Football,62,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,A,TRUE
x7814g,female,26,Dutch,Football,50,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,FALSE
x5357d,female,21,Dutch,Running,73,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,A,FALSE
x8070d,female,27,Dutch,Running,70,TRUE,TRUE,FALSE,FALSE,1,TRUE,master,A,TRUE
x6158c,female,24,Dutch,Running,59,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x7638c,female,28,Belgian,Swimming,76,FALSE,TRUE,TRUE,FALSE,2,TRUE,phd,A,TRUE
x7799e,male,24,Dutch,Tennis,65,TRUE,FALSE,FALSE,TRUE,2,TRUE,bachelor,A,TRUE
x4923e,male,29,Dutch,Rugby,50,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x6848e,male,27,Belgian,Swimming,61,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,A,TRUE
x8224a,female,25,Dutch,Rugby,63,FALSE,FALSE,FALSE,TRUE,2,FALSE,master,A,TRUE
x5779f,male,28,German,Football,68,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,A,TRUE
x1296a,female,30,German,Golf,56,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,A,FALSE
x7184e,female,24,German,Football,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,TRUE
x8323c,male,30,Dutch,Football,68,FALSE,FALSE,TRUE,FALSE,1,TRUE,phd,A,TRUE
x6075g,male,27,Dutch,Football,58,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,A,TRUE
x9704c,male,31,German,Golf,58,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,A,FALSE
x8364d,female,21,Dutch,Chess,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,FALSE
x8304f,male,25,Dutch,Football,67,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x5226d,female,28,Belgian,Swimming,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,A,FALSE
x3144b,female,22,Dutch,Swimming,57,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,A,FALSE
x1760d,female,24,Dutch,Chess,64,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,A,TRUE
x5556b,female,27,Dutch,Golf,74,TRUE,TRUE,FALSE,TRUE,2,TRUE,master,A,FALSE
x9179b,male,24,German,Rugby,56,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,TRUE
x5507d,male,28,Dutch,Chess,59,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,A,FALSE
x4681f,male,29,Dutch,Football,54,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,A,FALSE
x1117c,female,26,Dutch,Golf,68,TRUE,TRUE,TRUE,FALSE,2,TRUE,master,A,TRUE
x6724g,male,25,Dutch,Swimming,56,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,A,TRUE
x2357f,male,28,Dutch,Football,60,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x2323d,female,24,German,Running,64,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x1895b,male,25,Dutch,Rugby,52,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x9477a,other,26,Dutch,Tennis,72,TRUE,TRUE,FALSE,TRUE,2,TRUE,bachelor,A,FALSE
x1369a,male,30,German,Cricket,55,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x2159d,male,26,Dutch,Golf,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,A,TRUE
x1369b,male,29,Dutch,Rugby,64,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,FALSE
x7305c,male,24,Dutch,Rugby,63,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,A,TRUE
x4495f,male,29,German,Football,57,FALSE,FALSE,TRUE,TRUE,2,FALSE,master,A,TRUE
x4158e,male,30,Dutch,Rugby,59,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,TRUE
x9865f,male,28,Belgian,Rugby,66,TRUE,FALSE,TRUE,TRUE,3,TRUE,bachelor,A,TRUE
x2701d,male,28,Dutch,Football,55,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,TRUE
x2204b,male,28,Dutch,Swimming,60,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,A,FALSE
x2680c,male,29,German,Rugby,55,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,A,TRUE
x7268a,female,27,Dutch,Swimming,58,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,A,FALSE
x4394a,male,26,Dutch,Golf,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,TRUE
x9854e,male,27,Dutch,Football,66,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,TRUE
x8537c,female,26,Dutch,Swimming,69,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,A,TRUE
x1986c,male,29,German,Swimming,53,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,A,FALSE
x5197f,female,21,Dutch,Chess,70,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,A,FALSE
x8182e,male,30,German,Football,59,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,TRUE
x8721d,female,22,Dutch,Swimming,72,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,A,TRUE
x8681a,male,28,Belgian,Rugby,47,FALSE,FALSE,TRUE,FALSE,1,FALSE,bachelor,A,FALSE
x9834b,female,22,Dutch,Running,64,FALSE,TRUE,FALSE,FALSE,0,TRUE,bachelor,A,FALSE
x1079a,male,28,Dutch,Golf,68,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,A,FALSE
x8102g,female,30,German,Tennis,60,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,A,TRUE
x5298c,male,25,Dutch,Football,49,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,A,FALSE
x9284d,male,30,Dutch,Football,61,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,TRUE
x9838f,female,28,Dutch,Rugby,72,FALSE,TRUE,FALSE,FALSE,1,TRUE,phd,A,TRUE
x9043a,female,27,Dutch,Chess,64,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,A,TRUE
x7785d,male,30,Dutch,Tennis,58,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,A,FALSE
x4003b,male,30,Dutch,Rugby,59,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,A,FALSE
x8378d,male,27,Dutch,Tennis,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,TRUE
x7094f,male,27,Dutch,Football,58,TRUE,FALSE,TRUE,TRUE,3,FALSE,phd,A,TRUE
x9703f,female,28,Dutch,Swimming,70,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,A,FALSE
x3440f,male,27,Dutch,Rugby,69,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,A,FALSE
x6460b,male,22,Dutch,Tennis,71,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,FALSE
x1038e,male,28,Dutch,Tennis,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x8197d,female,30,Dutch,Rugby,58,FALSE,FALSE,TRUE,FALSE,0,FALSE,phd,A,FALSE
x1097b,female,27,German,Running,63,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,TRUE
x9210c,male,27,Dutch,Cricket,60,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x3122b,male,27,Dutch,Rugby,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,A,TRUE
x1746e,female,28,Dutch,Running,59,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x5837b,female,29,Dutch,Rugby,63,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,A,TRUE
x3936e,male,25,Dutch,Rugby,53,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,FALSE
x4874b,female,26,Dutch,Golf,62,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,A,FALSE
x6071c,female,26,Dutch,Chess,62,FALSE,TRUE,FALSE,FALSE,0,TRUE,bachelor,A,FALSE
x6415a,male,25,Dutch,Football,57,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,TRUE
x9871a,male,28,Dutch,Football,65,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,A,FALSE
x5436g,female,27,Dutch,Football,55,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,A,FALSE
x1242c,female,24,Dutch,Swimming,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x9828e,female,22,German,Golf,66,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,A,FALSE
x2705b,male,23,Dutch,Swimming,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,TRUE
x8241e,female,23,Dutch,Football,68,TRUE,TRUE,FALSE,TRUE,2,TRUE,bachelor,A,TRUE
x3822c,female,27,Dutch,Rugby,61,FALSE,FALSE,TRUE,FALSE,2,FALSE,bachelor,A,TRUE
x9817d,male,29,Dutch,Rugby,61,TRUE,FALSE,TRUE,TRUE,2,FALSE,master,A,TRUE
x4051c,female,28,Dutch,Golf,54,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,FALSE
x3251f,male,24,Dutch,Football,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,TRUE
x7089g,male,22,Dutch,Football,71,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,TRUE
x1144g,female,28,Dutch,Cricket,65,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,A,FALSE
x2456c,male,30,German,Tennis,59,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,TRUE
x5953f,male,29,Dutch,Football,53,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x1371b,male,28,Dutch,Tennis,55,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,A,TRUE
x8580d,female,27,Dutch,Golf,64,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,A,TRUE
x7701g,male,29,Dutch,Football,61,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,A,TRUE
x2240a,female,26,Dutch,Football,60,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x4204c,male,26,Dutch,Tennis,58,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x9622a,male,27,Dutch,Rugby,57,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,A,FALSE
x2145e,male,30,Belgian,Rugby,51,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,FALSE
x5082e,female,22,Dutch,Running,74,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,TRUE
x4054b,female,28,Dutch,Football,63,FALSE,TRUE,TRUE,FALSE,0,FALSE,master,A,FALSE
x2534a,male,25,Dutch,Football,67,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,A,FALSE
x4197g,female,26,German,Tennis,64,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,A,TRUE
x5839d,male,28,Dutch,Rugby,63,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,A,TRUE
x9751f,female,28,Dutch,Chess,75,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,FALSE
x5306e,male,29,Dutch,Rugby,62,TRUE,FALSE,TRUE,TRUE,3,FALSE,bachelor,A,TRUE
x8313b,female,24,Dutch,Swimming,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,A,TRUE
x1788d,male,29,Belgian,Tennis,69,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,A,TRUE
x6965d,male,29,German,Swimming,59,FALSE,TRUE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x7193e,male,26,Dutch,Football,57,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,A,TRUE
x7503b,male,22,Belgian,Swimming,70,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,A,FALSE
x1415c,female,23,Dutch,Chess,69,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,A,FALSE
x8626a,female,29,Dutch,Rugby,69,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,A,FALSE
x3518d,male,29,Dutch,Golf,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,A,TRUE
x7420a,female,25,Dutch,Chess,63,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,A,FALSE
x4064f,male,28,Dutch,Chess,65,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,A,FALSE
x5094g,female,31,Dutch,Cricket,65,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,A,FALSE
x3833d,female,21,Dutch,Tennis,72,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,A,FALSE
x2089c,male,31,Dutch,Cricket,69,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,A,TRUE
x3056b,male,24,Belgian,Rugby,52,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,A,FALSE
x3699d,female,31,Dutch,Rugby,69,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,A,FALSE
x4413b,male,29,Dutch,Rugby,54,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,A,FALSE
x4495c,male,28,Dutch,Swimming,61,FALSE,FALSE,FALSE,FALSE,0,TRUE,master,A,FALSE
x1705a,female,28,Dutch,Swimming,61,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,A,TRUE
x7065d,male,30,Dutch,Rugby,54,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,A,FALSE
x7079c,female,22,Dutch,Football,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x4033g,female,24,Dutch,Running,63,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,A,FALSE
x2707a,male,29,Dutch,Golf,61,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,A,FALSE
x7684g,male,22,Dutch,Tennis,73,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,A,FALSE
x7141f,male,30,Dutch,Rugby,61,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,A,TRUE
x5446f,male,28,Dutch,Football,59,FALSE,FALSE,TRUE,FALSE,2,FALSE,bachelor,A,TRUE
x6540e,female,28,Dutch,Swimming,59,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,A,TRUE
x8529c,female,25,German,Chess,65,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
x2844f,male,28,Belgian,Football,66,FALSE,FALSE,FALSE,TRUE,2,TRUE,bachelor,A,TRUE
x3079a,female,21,Dutch,Chess,60,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x3150d,male,27,Dutch,Rugby,52,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,A,FALSE
x7139e,male,32,Dutch,Golf,65,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,A,FALSE
x6056a,male,26,Dutch,Rugby,59,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x6968c,female,21,Dutch,Football,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,A,FALSE
x9523g,male,28,Dutch,Tennis,61,TRUE,FALSE,FALSE,TRUE,2,TRUE,bachelor,A,FALSE
x1747d,female,27,Dutch,Swimming,59,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,A,FALSE
x6759c,female,24,Dutch,Swimming,67,FALSE,TRUE,FALSE,FALSE,0,TRUE,bachelor,A,FALSE
x6270e,male,27,Dutch,Swimming,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,A,FALSE
